# TF-IDF Weighting From http://kertarahayu.desa.id/kategori/kabar/
term,term_id,weight,corpus_id
pangan,756,0.236177641839,corpus_11
96.com,461,0.235915249345,corpus_7
kebijakan,946,0.22921407186,corpus_13
bina,608,0.227561906848,corpus_9
tasikmalaya,56,0.226119019209,corpus_0
persiapan,44,0.226119019209,corpus_0
beranggotakan,1447,0.224171203062,corpus_18
pemungutan,295,0.223268226046,corpus_4
generasirabbani96,613,0.22204865001,corpus_9
binawilayah,610,0.22204865001,corpus_9
sekretariat,311,0.217858994373,corpus_4
ppk,302,0.217858994373,corpus_4
suksesnya,249,0.217029296517,corpus_3
kadus,214,0.217029296517,corpus_3
subsidi,1118,0.215647679102,corpus_15
januari,1087,0.215647679102,corpus_15
giliran,1085,0.215647679102,corpus_15
terbukti,128,0.212738015665,corpus_1
pengerjaan,109,0.212738015665,corpus_1
kampung,1384,0.2125134607,corpus_17
senin,184,0.212296756608,corpus_2
buruk,144,0.212296756608,corpus_2
pembentukan,577,0.212163613561,corpus_12
dusun,74,0.211419020985,corpus_17
rabbani96,443,0.207295421622,corpus_6
pentas,437,0.207295421622,corpus_6
gmail.com,410,0.207295421622,corpus_6
bobodoran,402,0.207295421622,corpus_6
nya,233,0.206158584012,corpus_3
rapat,506,0.205661776744,corpus_8
pemerintahan,236,0.204855208526,corpus_8
wilayah,189,0.198170057523,corpus_10
potensi,371,0.198107617578,corpus_5
jaringan,348,0.198107617578,corpus_5
internet,347,0.198107617578,corpus_5
dana,72,0.196891767743,corpus_1
rakor,587,0.194855663407,corpus_8
by,535,0.194855663407,corpus_8
96,525,0.194855663407,corpus_8
desember,10,0.191829997647,corpus_0
keuntungan,1454,0.188753872575,corpus_19
kegiatan,158,0.185992782144,corpus_2
tanah,704,0.185595778855,corpus_11
pemanfaatan,370,0.185595778855,corpus_11
tpt,1431,0.184324257902,corpus_17
kabupaten,18,0.182964453846,corpus_0
perencanaan,498,0.181329600495,corpus_7
tiram,1065,0.177406995663,corpus_14
protein,1057,0.177406995663,corpus_14
cicongkok,665,0.175091697839,corpus_17
pemuda,861,0.17167242197,corpus_12
memanfaatkan,745,0.16894690786,corpus_11
membentuk,839,0.167513227809,corpus_12
berbadan,788,0.167513227809,corpus_12
memaparkan,359,0.167275259668,corpus_5
membangun,224,0.166813445686,corpus_3
maksimal,221,0.166813445686,corpus_3
mahdan,834,0.165751504439,corpus_15
bpp,800,0.165751504439,corpus_15
rw,242,0.164529421395,corpus_8
produk,373,0.164191716138,corpus_13
lahan,739,0.164191716138,corpus_13
penimbangan,178,0.163175912405,corpus_2
kembang,160,0.163175912405,corpus_2
hamil,152,0.163175912405,corpus_2
gizi,151,0.163175912405,corpus_2
anak,136,0.163175912405,corpus_2
terbayar,707,0.161568713981,corpus_10
team,705,0.161568713981,corpus_10
m2,682,0.161568713981,corpus_10
kebelakang,676,0.161568713981,corpus_10
generasirabbani96.com,672,0.161568713981,corpus_10
doc.kertarahayu,669,0.161568713981,corpus_10
bumi,663,0.161568713981,corpus_10
bangunan,661,0.161568713981,corpus_10
6.145.963,659,0.161568713981,corpus_10
ukuran,520,0.157276832897,corpus_7
tahapan,515,0.157276832897,corpus_7
memahami,489,0.157276832897,corpus_7
m,487,0.157276832897,corpus_7
properti,984,0.15280938124,corpus_13
perlindungan,980,0.15280938124,corpus_13
pembiayaan,976,0.15280938124,corpus_13
meninggalkan,964,0.15280938124,corpus_13
membiarkan,959,0.15280938124,corpus_13
melindungi,957,0.15280938124,corpus_13
bisnis,917,0.15280938124,corpus_13
kawasan,20,0.152792621895,corpus_5
2017,2,0.150746012806,corpus_0
kkn,737,0.149796366385,corpus_14
.com,328,0.149770308184,corpus_8
laos,1455,0.149447468708,corpus_18
75.000.000,1443,0.149447468708,corpus_18
15,1438,0.149447468708,corpus_18
rencana,507,0.149399042839,corpus_7
rabbani,240,0.149399042839,corpus_7
cicariu,404,0.148540534547,corpus_17
yazid,650,0.14803243334,corpus_9
nabilatussadah,626,0.14803243334,corpus_9
maya,620,0.14803243334,corpus_9
kunjungan,619,0.14803243334,corpus_9
28,602,0.14803243334,corpus_9
sosialisasi,313,0.147231245335,corpus_11
unsil,777,0.1465366632,corpus_11
ptp,765,0.1465366632,corpus_11
pemilu,293,0.145239329582,corpus_4
1.,259,0.145239329582,corpus_4
indonesia,939,0.14515535997,corpus_13
pupuk,1113,0.143765119401,corpus_15
kartu,1090,0.143765119401,corpus_15
upaya,1348,0.142781882278,corpus_16
sehat,1319,0.142781882278,corpus_16
menjaga,1258,0.142781882278,corpus_16
pengaspalan,494,0.141675640467,corpus_17
musyawarah,101,0.141675640467,corpus_17
ibu-ibu,154,0.139196834141,corpus_11
wib,1437,0.138243193427,corpus_17
usulan,1434,0.138243193427,corpus_17
poros,1414,0.138243193427,corpus_17
pengerasan,1412,0.138243193427,corpus_17
jam,1382,0.138243193427,corpus_17
anggaran,1359,0.138243193427,corpus_17
pertunjukan,441,0.138196947748,corpus_6
perayaan,438,0.138196947748,corpus_6
karya,413,0.138196947748,corpus_6
dorongan,408,0.138196947748,corpus_6
tim,319,0.137964482261,corpus_4
daerah,204,0.137439056008,corpus_3
ketua,217,0.137005919663,corpus_9
daya,802,0.136358882004,corpus_14
jatiwaras,17,0.135833980777,corpus_9
lingkungan,486,0.135630125266,corpus_16
kebutuhan,416,0.135621565175,corpus_11
anggota,266,0.134420866237,corpus_4
www,390,0.132071745052,corpus_5
tercakup,382,0.132071745052,corpus_5
stap,379,0.132071745052,corpus_5
desa-desa,342,0.132071745052,corpus_5
ahli,331,0.132071745052,corpus_5
kesadaran,554,0.130202629941,corpus_10
yajid,599,0.129903775605,corpus_8
permusyawaratan,585,0.129903775605,corpus_8
menanamkan,568,0.129903775605,corpus_8
kinerja,558,0.129903775605,corpus_8
enong,543,0.129903775605,corpus_8
drs,541,0.129903775605,corpus_8
bpd,533,0.129903775605,corpus_8
jayamukti,78,0.129638566967,corpus_17
ppl,875,0.128754316478,corpus_12
rumah,768,0.128036143066,corpus_16
hidup,936,0.128036143066,corpus_16
minggu,38,0.127886665098,corpus_0
skala,1529,0.122787225009,corpus_19
perusahan,1517,0.122787225009,corpus_19
penyerapan,1512,0.122787225009,corpus_19
pedaging,1506,0.122787225009,corpus_19
mou,1504,0.122787225009,corpus_19
menjadwalkan,1500,0.122787225009,corpus_19
kabar,1493,0.122787225009,corpus_19
jati,1492,0.122787225009,corpus_19
gunung,1489,0.122787225009,corpus_19
dampak,1478,0.122787225009,corpus_19
ayam,1474,0.122787225009,corpus_19
angin,1470,0.122787225009,corpus_19
warga,61,0.122518869558,corpus_19
pemerintah,107,0.122193296162,corpus_13
sasaran,512,0.12088640033,corpus_7
peningkatan,497,0.12088640033,corpus_7
pengembangan,495,0.12088640033,corpus_7
kemampuan,477,0.12088640033,corpus_7
alur,462,0.12088640033,corpus_7
tukang,60,0.119021121297,corpus_0
teten,59,0.119021121297,corpus_0
staf,54,0.119021121297,corpus_0
sigap,53,0.119021121297,corpus_0
sandjojo,50,0.119021121297,corpus_0
rediantara,47,0.119021121297,corpus_0
putro,46,0.119021121297,corpus_0
peresmian,43,0.119021121297,corpus_0
mewakili,37,0.119021121297,corpus_0
menyambut,36,0.119021121297,corpus_0
menteri,34,0.119021121297,corpus_0
menggelar,33,0.119021121297,corpus_0
mencapai,32,0.119021121297,corpus_0
masduki,31,0.119021121297,corpus_0
malam,29,0.119021121297,corpus_0
kerjakeras,26,0.119021121297,corpus_0
kepresidenan,25,0.119021121297,corpus_0
keminfo,23,0.119021121297,corpus_0
kelancaran,22,0.119021121297,corpus_0
eko,13,0.119021121297,corpus_0
dihari,11,0.119021121297,corpus_0
bupati,8,0.119021121297,corpus_0
broadband,7,0.119021121297,corpus_0
bantu,5,0.119021121297,corpus_0
diadakan,1161,0.118984901899,corpus_16
belajar,1132,0.118984901899,corpus_16
prakteknya,1055,0.118271330442,corpus_14
penjelasan,1051,0.118271330442,corpus_14
pemudi,1049,0.118271330442,corpus_14
dikembangkan,1010,0.118271330442,corpus_14
budi,1006,0.118271330442,corpus_14
produktif,876,0.117452619655,corpus_13
pemasaran,860,0.117452619655,corpus_13
negeri,972,0.117452619655,corpus_13
keindahan,417,0.117452619655,corpus_13
berubah,798,0.117452619655,corpus_13
alam,909,0.117452619655,corpus_13
semoga,183,0.116597594854,corpus_3
berkaitan,201,0.116597594854,corpus_3
3,712,0.114868580437,corpus_18
tumbuh,188,0.114055068201,corpus_2
penggerak,631,0.113780953424,corpus_9
nampak,39,0.113780953424,corpus_9
mawardi,564,0.113780953424,corpus_9
erni,612,0.113780953424,corpus_9
anggalasan,137,0.113040290695,corpus_17
menanam,748,0.112631271907,corpus_11
jual,731,0.112631271907,corpus_11
55,714,0.112631271907,corpus_11
wadah,904,0.111675485206,corpus_12
sepakat,887,0.111675485206,corpus_12
melimpah,837,0.111675485206,corpus_12
cerdas,801,0.111675485206,corpus_12
bertani,796,0.111675485206,corpus_12
petugas,299,0.111634113023,corpus_4
intruksi,16,0.111634113023,corpus_4
6,264,0.111634113023,corpus_4
3.,263,0.111634113023,corpus_4
2.,260,0.111634113023,corpus_4
orang,289,0.1105085331,corpus_6
mempermudah,226,0.11050100296,corpus_15
mahasiswa,1031,0.11050100296,corpus_15
feri,812,0.11050100296,corpus_15
pendidikan,761,0.109745265485,corpus_16
generasi,212,0.109171297701,corpus_7
tokoh-tokoh,255,0.108514648259,corpus_3
tiap-tiap,253,0.108514648259,corpus_3
tergugah,252,0.108514648259,corpus_3
terencananya,251,0.108514648259,corpus_3
sukses,248,0.108514648259,corpus_3
standar,247,0.108514648259,corpus_3
sni,246,0.108514648259,corpus_3
segenap,245,0.108514648259,corpus_3
riyadul,241,0.108514648259,corpus_3
pondok,239,0.108514648259,corpus_3
pesantren,238,0.108514648259,corpus_3
peloksok,235,0.108514648259,corpus_3
parasantri,234,0.108514648259,corpus_3
mengunjungi,229,0.108514648259,corpus_3
menghasilkan,228,0.108514648259,corpus_3
mendorong,227,0.108514648259,corpus_3
lingkup,220,0.108514648259,corpus_3
langkah-langkah,219,0.108514648259,corpus_3
kemajuan,215,0.108514648259,corpus_3
informasi,213,0.108514648259,corpus_3
doc.generasirabbani,210,0.108514648259,corpus_3
doc.generasi,209,0.108514648259,corpus_3
didalam,207,0.108514648259,corpus_3
desa…,206,0.108514648259,corpus_3
bersedia,203,0.108514648259,corpus_3
bersambung…,202,0.108514648259,corpus_3
bergerak,200,0.108514648259,corpus_3
bergabung,199,0.108514648259,corpus_3
berdampingan,198,0.108514648259,corpus_3
bakti,196,0.108514648259,corpus_3
anil,194,0.108514648259,corpus_3
46,191,0.108514648259,corpus_3
upah,130,0.106369007833,corpus_1
titik,129,0.106369007833,corpus_1
swakelola,125,0.106369007833,corpus_1
swa,124,0.106369007833,corpus_1
sepenuhnya,121,0.106369007833,corpus_1
sambut,120,0.106369007833,corpus_1
penghujan,111,0.106369007833,corpus_1
pengerjaanya,110,0.106369007833,corpus_1
pembangunanitu,105,0.106369007833,corpus_1
pekerja,102,0.106369007833,corpus_1
musim,100,0.106369007833,corpus_1
meter,99,0.106369007833,corpus_1
merasakan,97,0.106369007833,corpus_1
menyulitkan,96,0.106369007833,corpus_1
menyayangkan,94,0.106369007833,corpus_1
menurunkan,93,0.106369007833,corpus_1
menikmati,91,0.106369007833,corpus_1
menghubungkan,90,0.106369007833,corpus_1
material,87,0.106369007833,corpus_1
lumayan,85,0.106369007833,corpus_1
kesigapan,83,0.106369007833,corpus_1
kelola,80,0.106369007833,corpus_1
infrastruktur,76,0.106369007833,corpus_1
dominasi,73,0.106369007833,corpus_1
berfartisifasinya,69,0.106369007833,corpus_1
barunya,67,0.106369007833,corpus_1
antusia,65,0.106369007833,corpus_1
300,63,0.106369007833,corpus_1
cinala,469,0.10625673035,corpus_17
manusia,423,0.106221184914,corpus_6
tersebar,187,0.106148378304,corpus_2
rasiko,181,0.106148378304,corpus_2
pmt,180,0.106148378304,corpus_2
pembagian,176,0.106148378304,corpus_2
pelaksananya,174,0.106148378304,corpus_2
melahirkan,167,0.106148378304,corpus_2
medis,166,0.106148378304,corpus_2
mawar,165,0.106148378304,corpus_2
laksanakan,164,0.106148378304,corpus_2
kegiatannya,159,0.106148378304,corpus_2
kb,157,0.106148378304,corpus_2
dusun.pada,150,0.106148378304,corpus_2
disetiap,149,0.106148378304,corpus_2
didampingi,147,0.106148378304,corpus_2
berbeda-beda,140,0.106148378304,corpus_2
arisan,138,0.106148378304,corpus_2
04,134,0.106148378304,corpus_2
pertanian,873,0.106070284756,corpus_13
pengurus,583,0.0998468721226,corpus_8
koordinasi,354,0.0998468721226,corpus_8
kewajiban,557,0.0998468721226,corpus_8
kali,550,0.0998468721226,corpus_8
camat,536,0.0998468721226,corpus_8
badan,530,0.0998468721226,corpus_8
lembaga,485,0.0995993618929,corpus_7
tenaga,127,0.0989499713493,corpus_19
pertemuan,45,0.0989499713493,corpus_19
sesuai,122,0.0984458838716,corpus_1
sikap,1324,0.0951879215188,corpus_16
pendapatan,1288,0.0951879215188,corpus_16
memelihara,1242,0.0951879215188,corpus_16
kursus,1225,0.0951879215188,corpus_16
koperasi,1224,0.0951879215188,corpus_16
doc,208,0.0948133939888,corpus_7
1,258,0.0946412274821,corpus_18
pt,374,0.0943769362877,corpus_19
pendirian,1409,0.0943769362877,corpus_19
dibahas,803,0.0943769362877,corpus_19
kepala,24,0.0925662424516,corpus_5
beliau,68,0.0925662424516,corpus_5
salasatu,1420,0.0921621289512,corpus_17
pertanggungjawaban,1413,0.0921621289512,corpus_17
penganggaran,1411,0.0921621289512,corpus_17
musrenbangdes,1401,0.0921621289512,corpus_17
hambatan,1380,0.0921621289512,corpus_17
bumdes,1366,0.0921621289512,corpus_17
berita,1363,0.0921621289512,corpus_17
30,1355,0.0921621289512,corpus_17
2,62,0.0919763215071,corpus_4
terpadu,58,0.0914822269229,corpus_0
sabtu,49,0.0914822269229,corpus_0
pagi,40,0.0914822269229,corpus_0
mentri,35,0.0914822269229,corpus_0
lokasi,28,0.0914822269229,corpus_0
lepas,27,0.0914822269229,corpus_0
pemateri,759,0.0909059213363,corpus_14
materi,742,0.0909059213363,corpus_14
kedepannya,735,0.0909059213363,corpus_14
aam,997,0.0909059213363,corpus_14
kecamatan,21,0.0905559871845,corpus_9
salah,243,0.087516562724,corpus_6
hasil,75,0.0872232051762,corpus_3
tanaman,894,0.0858362109851,corpus_12
peternakan,113,0.0858362109851,corpus_12
pemahaman,859,0.0858362109851,corpus_12
muda,849,0.0858362109851,corpus_12
modal,848,0.0858362109851,corpus_12
hukum,819,0.0858362109851,corpus_12
himma,816,0.0858362109851,corpus_12
ekonomi,473,0.0844959677626,corpus_7
pengelolaan,297,0.083637629834,corpus_5
bank,335,0.083637629834,corpus_5
yamin,131,0.083406722843,corpus_3
ulum,256,0.083406722843,corpus_3
terbentuk,250,0.083406722843,corpus_3
persatuan,237,0.083406722843,corpus_3
menyodorkan,232,0.083406722843,corpus_3
manfaat,222,0.083406722843,corpus_3
diawal,145,0.083406722843,corpus_3
dasar,205,0.083406722843,corpus_3
bekerjasama,197,0.083406722843,corpus_3
alhamdulillah,193,0.083406722843,corpus_3
akhir-akhir,192,0.083406722843,corpus_3
tugas,596,0.0822647106977,corpus_8
mensukseskan,231,0.0822647106977,corpus_8
poin,114,0.0817575368647,corpus_1
pengucuran,112,0.0817575368647,corpus_1
mesti,98,0.0817575368647,corpus_1
menyerap,95,0.0817575368647,corpus_1
mengalokasikan,89,0.0817575368647,corpus_1
lapangan,84,0.0817575368647,corpus_1
keharusan,79,0.0817575368647,corpus_1
bertepatan,70,0.0817575368647,corpus_1
43,64,0.0817575368647,corpus_1
terlaksananya,186,0.0815879562023,corpus_2
silaturahmi,185,0.0815879562023,corpus_2
pemeriksaan,177,0.0815879562023,corpus_2
pelayanan,175,0.0815879562023,corpus_2
mengurangi,172,0.0815879562023,corpus_2
memeriksakan,170,0.0815879562023,corpus_2
meliputi,168,0.0815879562023,corpus_2
lainya,163,0.0815879562023,corpus_2
imunisasi,155,0.0815879562023,corpus_2
bulanan,143,0.0815879562023,corpus_2
berkumpul,141,0.0815879562023,corpus_2
agenda,135,0.0815879562023,corpus_2
…..bersambung…,710,0.0807843569906,corpus_10
urusan,709,0.0807843569906,corpus_10
terimakasih,708,0.0807843569906,corpus_10
tahun-tahun,703,0.0807843569906,corpus_10
structural,701,0.0807843569906,corpus_10
s,699,0.0807843569906,corpus_10
prosesnya,698,0.0807843569906,corpus_10
priode,697,0.0807843569906,corpus_10
posisi,696,0.0807843569906,corpus_10
penertiban,695,0.0807843569906,corpus_10
pajakyang,693,0.0807843569906,corpus_10
mudah-mudahan,690,0.0807843569906,corpus_10
miliki,689,0.0807843569906,corpus_10
menghaturkan,688,0.0807843569906,corpus_10
mengakui,687,0.0807843569906,corpus_10
menertibkan,686,0.0807843569906,corpus_10
menempati,685,0.0807843569906,corpus_10
lunas,681,0.0807843569906,corpus_10
lembar,680,0.0807843569906,corpus_10
kesimpatian,679,0.0807843569906,corpus_10
kejanggalan,678,0.0807843569906,corpus_10
kasus-kasus,675,0.0807843569906,corpus_10
i.wildan,673,0.0807843569906,corpus_10
final,671,0.0807843569906,corpus_10
eperti,670,0.0807843569906,corpus_10
ditengah-tengah,668,0.0807843569906,corpus_10
diketuai,667,0.0807843569906,corpus_10
banguna,660,0.0807843569906,corpus_10
53,658,0.0807843569906,corpus_10
3.520,656,0.0807843569906,corpus_10
1.931.008,655,0.0807843569906,corpus_10
1.504.985,654,0.0807843569906,corpus_10
1.399.700,653,0.0807843569906,corpus_10
1.310.267,652,0.0807843569906,corpus_10
kantor,19,0.0795294735081,corpus_9
penyuluhan,179,0.078725880613,corpus_11
….bersambung..,521,0.0786384164484,corpus_7
tujuh,519,0.0786384164484,corpus_7
terbilang,518,0.0786384164484,corpus_7
target,517,0.0786384164484,corpus_7
tahunnya,516,0.0786384164484,corpus_7
seratus,513,0.0786384164484,corpus_7
rutin,510,0.0786384164484,corpus_7
rupiah,509,0.0786384164484,corpus_7
rancangan,505,0.0786384164484,corpus_7
puluh,503,0.0786384164484,corpus_7
prasarana,502,0.0786384164484,corpus_7
perundangundangan,500,0.0786384164484,corpus_7
persoalan-persoalan,499,0.0786384164484,corpus_7
penguatan,496,0.0786384164484,corpus_7
pemantapan,493,0.0786384164484,corpus_7
pelaksanaannya,492,0.0786384164484,corpus_7
lebar,484,0.0786384164484,corpus_7
lapisan,483,0.0786384164484,corpus_7
langkah,482,0.0786384164484,corpus_7
kukuh,481,0.0786384164484,corpus_7
kondisi,480,0.0786384164484,corpus_7
ketiga,479,0.0786384164484,corpus_7
keterpaduan,478,0.0786384164484,corpus_7
keenam,476,0.0786384164484,corpus_7
keempat,475,0.0786384164484,corpus_7
juta,474,0.0786384164484,corpus_7
diupayakan,472,0.0786384164484,corpus_7
didesa,471,0.0786384164484,corpus_7
dibangun,470,0.0786384164484,corpus_7
berwawasan,468,0.0786384164484,corpus_7
bertahap,467,0.0786384164484,corpus_7
berkelanjutan,466,0.0786384164484,corpus_7
aturan,465,0.0786384164484,corpus_7
april,464,0.0786384164484,corpus_7
aparatur,463,0.0786384164484,corpus_7
900,460,0.0786384164484,corpus_7
"2,5",458,0.0786384164484,corpus_7
"170.000.000,00",457,0.0786384164484,corpus_7
tujuan,646,0.077757982751,corpus_19
masyarakat,86,0.0775191890662,corpus_3
langsung,560,0.077517822662,corpus_12
”,133,0.0770282941016,corpus_11
tragisnya,995,0.07640469062,corpus_13
terhindarkan,994,0.07640469062,corpus_13
tatanan,993,0.07640469062,corpus_13
tantangannya,992,0.07640469062,corpus_13
sesungguhnya,991,0.07640469062,corpus_13
sawit,990,0.07640469062,corpus_13
sawah,989,0.07640469062,corpus_13
rumpun-rumpun,987,0.07640469062,corpus_13
punah,986,0.07640469062,corpus_13
puisi,985,0.07640469062,corpus_13
profesi,983,0.07640469062,corpus_13
popok,982,0.07640469062,corpus_13
pinggiran,981,0.07640469062,corpus_13
penyangga,979,0.07640469062,corpus_13
penghidupan,978,0.07640469062,corpus_13
pemikiran,977,0.07640469062,corpus_13
pasokan,975,0.07640469062,corpus_13
padinya,974,0.07640469062,corpus_13
ompol,973,0.07640469062,corpus_13
naiknya,971,0.07640469062,corpus_13
merebak,969,0.07640469062,corpus_13
menyindir,968,0.07640469062,corpus_13
menyiangi,967,0.07640469062,corpus_13
menurun,966,0.07640469062,corpus_13
menjamin,965,0.07640469062,corpus_13
mengutamakan,963,0.07640469062,corpus_13
mengimbau,962,0.07640469062,corpus_13
mengering,961,0.07640469062,corpus_13
memilih,960,0.07640469062,corpus_13
mematok,958,0.07640469062,corpus_13
makna,956,0.07640469062,corpus_13
layak,955,0.07640469062,corpus_13
lain-lain,954,0.07640469062,corpus_13
krisis,953,0.07640469062,corpus_13
komersial,952,0.07640469062,corpus_13
kian,951,0.07640469062,corpus_13
keringat,949,0.07640469062,corpus_13
keperluan,948,0.07640469062,corpus_13
keberadaan,945,0.07640469062,corpus_13
kandungan,944,0.07640469062,corpus_13
kain,943,0.07640469062,corpus_13
jelmakan,942,0.07640469062,corpus_13
investasi,941,0.07640469062,corpus_13
industri,940,0.07640469062,corpus_13
importir,938,0.07640469062,corpus_13
impor,937,0.07640469062,corpus_13
harga-harga,935,0.07640469062,corpus_13
harga,934,0.07640469062,corpus_13
gulma,933,0.07640469062,corpus_13
gedung,932,0.07640469062,corpus_13
finansial,931,0.07640469062,corpus_13
eksportir,930,0.07640469062,corpus_13
ekspor,929,0.07640469062,corpus_13
dulunya,928,0.07640469062,corpus_13
drastis,927,0.07640469062,corpus_13
diubah,926,0.07640469062,corpus_13
distabilkan,925,0.07640469062,corpus_13
diserap,924,0.07640469062,corpus_13
diimpor,923,0.07640469062,corpus_13
dalamnya,921,0.07640469062,corpus_13
dahi,920,0.07640469062,corpus_13
bondong,918,0.07640469062,corpus_13
bertingkat,916,0.07640469062,corpus_13
berinovasi,914,0.07640469062,corpus_13
berbondong-,913,0.07640469062,corpus_13
bayi,911,0.07640469062,corpus_13
bayangan,910,0.07640469062,corpus_13
agrarisnya,907,0.07640469062,corpus_13
tergabung,57,0.0753730064028,corpus_0
siang,52,0.0753730064028,corpus_0
90,3,0.0753730064028,corpus_0
10,1,0.0753730064028,corpus_0
nilai,433,0.0748981831926,corpus_14
antusias,66,0.0748981831926,corpus_14
“,132,0.0747669606869,corpus_10
tersenyum,1467,0.0747237343541,corpus_18
spp,1466,0.0747237343541,corpus_18
setor,1465,0.0747237343541,corpus_18
rincian,1464,0.0747237343541,corpus_18
persentase,1462,0.0747237343541,corpus_18
pegawai,1460,0.0747237343541,corpus_18
pasalnya,1459,0.0747237343541,corpus_18
mudah,1458,0.0747237343541,corpus_18
meng,1457,0.0747237343541,corpus_18
lega,1456,0.0747237343541,corpus_18
kedalam,1453,0.0747237343541,corpus_18
iman,1452,0.0747237343541,corpus_18
desemmber,1450,0.0747237343541,corpus_18
bu,1449,0.0747237343541,corpus_18
brazil,1448,0.0747237343541,corpus_18
bagikan,1446,0.0747237343541,corpus_18
amal,1445,0.0747237343541,corpus_18
acc,1444,0.0747237343541,corpus_18
5.000.000,1442,0.0747237343541,corpus_18
45.000.000,1441,0.0747237343541,corpus_18
39,1440,0.0747237343541,corpus_18
195.000.000,1439,0.0747237343541,corpus_18
pemberdayaan,106,0.0742702672736,corpus_17
wawasan,649,0.0740162166699,corpus_9
utamanya,648,0.0740162166699,corpus_9
tuntas,647,0.0740162166699,corpus_9
tugas-tugas,645,0.0740162166699,corpus_9
tertib,643,0.0740162166699,corpus_9
tertata,642,0.0740162166699,corpus_9
terbengkalai,641,0.0740162166699,corpus_9
struktural,640,0.0740162166699,corpus_9
se-kecamatan,639,0.0740162166699,corpus_9
rangkaian,637,0.0740162166699,corpus_9
prestasi,636,0.0740162166699,corpus_9
pokja-pokja,635,0.0740162166699,corpus_9
pergerakan,633,0.0740162166699,corpus_9
pengarahan,630,0.0740162166699,corpus_9
pantauan,628,0.0740162166699,corpus_9
motivasi,625,0.0740162166699,corpus_9
menjelang,624,0.0740162166699,corpus_9
memandu,622,0.0740162166699,corpus_9
mekanisme,621,0.0740162166699,corpus_9
konsisten,618,0.0740162166699,corpus_9
kertarahayu.desa.id,617,0.0740162166699,corpus_9
kedatangan,616,0.0740162166699,corpus_9
kecamata,615,0.0740162166699,corpus_9
jauh-jauh,614,0.0740162166699,corpus_9
diselanggarakan,611,0.0740162166699,corpus_9
binamas,609,0.0740162166699,corpus_9
beda,607,0.0740162166699,corpus_9
babinsa,606,0.0740162166699,corpus_9
alasan,605,0.0740162166699,corpus_9
administrasi,604,0.0740162166699,corpus_9
38,603,0.0740162166699,corpus_9
12/04/2018,601,0.0740162166699,corpus_9
yaituberupa,778,0.0732683316002,corpus_11
tujuannya,775,0.0732683316002,corpus_11
tita,774,0.0732683316002,corpus_11
tau,773,0.0732683316002,corpus_11
sosialisasikan,772,0.0732683316002,corpus_11
sediakan,769,0.0732683316002,corpus_11
red-bersambung,766,0.0732683316002,corpus_11
pokja,764,0.0732683316002,corpus_11
pengerjaannya,763,0.0732683316002,corpus_11
pengeluaran,762,0.0732683316002,corpus_11
penanaman,760,0.0732683316002,corpus_11
pasaran,757,0.0732683316002,corpus_11
pakcoy,755,0.0732683316002,corpus_11
nuryadin,754,0.0732683316002,corpus_11
mindset,753,0.0732683316002,corpus_11
mengubah,752,0.0732683316002,corpus_11
menghemat,751,0.0732683316002,corpus_11
menerus,749,0.0732683316002,corpus_11
mempraktekan,747,0.0732683316002,corpus_11
membuka,746,0.0732683316002,corpus_11
memahaminya,744,0.0732683316002,corpus_11
materinya,743,0.0732683316002,corpus_11
masuk,741,0.0732683316002,corpus_11
